codice;pro_com;nome;nome_lower;PARTITO DEMOCRATICO;+EUROPA;ITALIA EUROPA INSIEME;CIVICA POPOLARE LORENZIN;LEGA;FORZA ITALIA;FRATELLI D'ITALIA CON GIORGIA MELONI;NOI CON L'ITALIA - UDC;MOVIMENTO 5 STELLE;LIBERI E UGUALI;POTERE AL POPOLO!;CASAPOUND ITALIA;IL POPOLO DELLA FAMIGLIA;PARTITO VALORE UMANO;ITALIA AGLI ITALIANI;10 VOLTE MEGLIO;PER UNA SINISTRA RIVOLUZIONARIA;PARTITO REPUBBLICANO ITALIANO - ALA;GRANDE NORD;BLOCCO NAZIONALE PER LE LIBERTA';ITALIA NEL CUORE;SIAMO;LISTA DEL POPOLO PER LA COSTITUZIONE;PATTO PER L'AUTONOMIA;RINASCIMENTO MIR;PARTITO COMUNISTA;AUTODETERMINATZIONE;POUR TOUS PER TUTTI PE TCHEUT;PD-UV-UVP-EPAV;RISPOSTA CIVICA;FI -FRAT. D'IT. -MOV.NUOVA VALLE D'AOSTA;SVP - PATT;Total;CSIN;CSINPIU;CDES;PARTITO DEMOCRATICO 2013;FORZA ITALIA 2013;LEGA 2013;MOVIMENTO 5 STELLE 2013
06130990150;98015;CASTIRAGA VIDARDO;Castiraga Vidardo;215;11;2;8;537;213;71;4;334;22;9;17;3;0;7;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1457;236;258;825;319;490;196;333
06130990170;98017;CAVENAGO D'ADDA;Cavenago d'Adda;205;21;1;2;451;221;53;7;227;25;7;8;5;0;17;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1254;229;254;732;-;-;-;-
06130990180;98018;CERVIGNANO D'ADDA;Cervignano d'Adda;200;21;2;7;344;166;37;3;376;32;11;7;5;0;6;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1222;230;262;550;-;-;-;-
06130990190;98019;CODOGNO;Codogno;1738;220;42;29;2638;1011;313;45;1666;218;81;81;42;0;38;13;16;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8195;2029;2247;4007;2503;1789;980;1754
06130990200;98020;COMAZZO;Comazzo;174;19;5;0;331;168;36;7;394;11;6;10;5;0;8;4;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1187;198;209;542;304;288;114;374
06130990210;98021;CORNEGLIANO LAUDENSE;Cornegliano Laudense;332;35;5;2;542;262;69;4;357;37;7;11;12;0;8;2;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1690;374;411;877;407;433;196;372
06130990220;98022;CORNO GIOVINE;Corno Giovine;113;6;2;1;227;81;21;2;139;9;9;13;1;0;10;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;636;122;131;331;189;170;110;130
06130990230;98023;CORNOVECCHIO;Cornovecchio;17;1;0;0;64;35;3;1;12;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;137;18;20;103;31;32;25;25
06130990240;98024;CORTE PALASIO;Corte Palasio;139;19;0;2;306;136;48;6;203;15;8;8;6;0;2;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;907;160;175;496;204;246;153;194
06130990250;98025;CRESPIATICA;Crespiatica;202;16;4;2;458;190;42;6;212;10;2;12;5;0;17;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1180;224;234;696;295;368;164;223
06130990260;98026;FOMBIO;Fombio;238;33;3;3;466;131;45;14;320;18;9;19;8;0;8;2;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1322;277;295;656;335;292;168;345
06130990270;98027;GALGAGNANO;Galgagnano;116;5;0;1;218;117;28;2;192;11;5;6;3;0;5;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;713;122;133;365;155;186;69;199
06130990280;98028;GRAFFIGNANA;Graffignana;299;21;12;9;462;235;63;8;319;41;16;6;8;0;19;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1524;341;382;768;456;385;187;276
06130990290;98029;GUARDAMIGLIO;Guardamiglio;315;23;3;6;424;206;51;12;351;38;8;25;4;0;15;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1486;347;385;693;388;354;186;318
06130990300;98030;LIVRAGA;Livraga;264;15;5;2;414;240;36;7;288;23;7;11;7;0;10;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1333;286;309;697;426;399;204;282
06130990310;98031;LODI;Lodi;5849;858;117;115;6400;3056;932;156;4418;815;182;159;85;0;121;44;33;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23358;6939;7754;10544;7852;5140;2765;4211
06130990320;98032;LODI VECCHIO;Lodi Vecchio;854;62;13;10;1122;554;147;28;976;150;17;20;9;0;36;14;12;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4027;939;1089;1851;1382;857;369;817
06130990330;98033;MACCASTORNA;Maccastorna;1;0;0;0;17;11;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;1;1;28;6;8;7;2
06130990340;98034;MAIRAGO;Mairago;120;16;0;4;251;116;17;5;228;26;14;5;1;0;2;1;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;812;140;166;389;207;184;98;199
06130990350;98035;MALEO;Maleo;313;21;7;7;619;193;48;16;390;33;13;28;12;0;16;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1722;348;381;876;519;342;308;389
06130990360;98036;MARUDO;Marudo;144;6;2;4;301;129;39;3;231;15;6;9;1;0;8;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;902;156;171;472;204;214;95;229
06130990370;98037;MASSALENGO;Massalengo;392;33;1;3;820;360;78;7;555;36;9;30;13;0;28;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2373;429;465;1265;569;657;293;493
06130990380;98038;MELETI;Meleti;33;4;1;0;97;51;11;3;48;2;2;3;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;259;38;40;162;52;70;64;44
06130990390;98039;MERLINO;Merlino;155;14;0;2;267;135;27;5;292;8;15;8;3;0;11;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;945;171;179;434;212;272;88;293
06130990400;98040;MONTANASO LOMBARDO;Montanaso Lombardo;288;30;2;2;433;192;66;5;318;42;10;10;2;0;13;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1419;322;364;696;404;301;175;325
06130990410;98041;MULAZZANO;Mulazzano;596;63;3;28;913;453;97;14;953;62;24;25;25;0;23;5;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3289;690;752;1477;871;737;336;811
06130990420;98042;ORIO LITTA;Orio Litta;247;28;1;3;362;170;55;2;202;21;6;25;5;0;7;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1139;279;300;589;364;302;134;216
06130990430;98043;OSPEDALETTO LODIGIANO;Ospedaletto Lodigiano;227;16;2;2;245;124;48;2;211;26;8;21;9;0;7;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;954;247;273;419;306;210;101;222
06130990440;98044;OSSAGO LODIGIANO;Ossago Lodigiano;193;15;2;8;212;121;25;4;186;17;3;3;4;0;7;2;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;807;218;235;362;291;184;110;170
06130990450;98045;PIEVE FISSIRAGA;Pieve Fissiraga;140;19;2;3;342;177;61;4;202;16;10;8;3;0;8;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000;164;180;584;185;299;110;233
06130990460;98046;SALERANO SUL LAMBRO;Salerano sul Lambro;273;22;4;16;446;194;68;8;447;32;6;10;4;0;14;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1550;315;347;716;427;401;151;368
06130990470;98047;SAN FIORANO;San Fiorano;221;21;3;4;337;179;54;14;250;17;9;11;5;0;4;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1133;249;266;584;282;286;113;254
06130990480;98048;SAN MARTINO IN STRADA;San Martino in Strada;493;35;5;8;657;283;103;8;488;43;9;21;2;0;19;3;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2186;541;584;1051;733;487;262;451
06130990490;98049;SAN ROCCO AL PORTO;San Rocco al Porto;354;37;3;6;625;268;57;13;460;59;24;21;4;0;12;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1952;400;459;963;596;441;274;444
06130990500;98050;SANT'ANGELO LODIGIANO;Sant'Angelo Lodigiano;960;79;24;24;2358;1267;346;40;1194;101;25;98;30;0;72;8;16;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6648;1087;1188;4011;-;-;-;-
06130990510;98051;SANTO STEFANO LODIGIANO;Santo Stefano Lodigiano;152;21;3;3;367;162;38;12;301;23;5;16;6;0;6;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1121;179;202;579;270;260;165;300
06130990520;98052;SECUGNAGO;Secugnago;274;14;2;3;338;135;39;4;249;48;11;10;4;0;8;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1145;293;341;516;484;243;104;224
06130990530;98053;SENNA LODIGIANA;Senna Lodigiana;233;9;3;3;287;167;27;10;206;19;1;3;5;0;8;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;988;248;267;491;361;268;115;173
06130990540;98054;SOMAGLIA;Somaglia;395;27;6;4;689;282;76;13;445;26;18;15;2;0;13;2;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2021;432;458;1060;490;508;272;439
06130990550;98055;SORDIO;Sordio;329;29;5;2;462;271;53;7;553;43;8;13;5;0;16;4;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1809;365;408;793;498;452;142;513
06130990560;98056;TAVAZZANO CON VILLAVESCO;Tavazzano con Villavesco;612;55;14;11;837;386;105;12;896;96;18;24;10;0;24;5;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3113;692;788;1340;970;742;265;842
06130990570;98057;TERRANOVA DEI PASSERINI;Terranova dei Passerini;96;5;0;1;196;78;18;1;135;6;4;3;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;549;102;108;293;121;123;91;161
06130990580;98058;TURANO LODIGIANO;Turano Lodigiano;159;8;0;3;220;128;20;2;214;61;9;3;2;0;6;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;839;170;231;370;296;203;62;186
06130990590;98059;VALERA FRATTA;Valera Fratta;149;11;1;3;254;148;23;2;223;20;8;4;1;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;857;164;184;427;211;244;112;221
06130990600;98060;VILLANOVA DEL SILLARO;Villanova del Sillaro;131;11;1;2;374;152;37;9;198;17;2;11;2;0;3;1;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;957;145;162;572;142;321;141;200
06130990610;98061;ZELO BUON PERSICO;Zelo Buon Persico;667;87;8;8;1016;564;144;69;1168;74;39;34;12;0;17;8;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3926;770;844;1793;956;964;347;1046
06210260010;19001;ACQUANEGRA CREMONESE;Acquanegra Cremonese;137;11;3;1;261;73;24;6;105;23;1;7;4;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;658;152;175;364;217;125;86;165
06210260020;19002;AGNADELLO;Agnadello;274;30;5;5;799;356;59;6;500;26;8;22;14;0;0;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2115;314;340;1220;441;587;307;468
06210260030;19003;ANNICCO;Annicco;200;18;6;1;408;160;62;7;200;17;6;24;12;0;0;0;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1131;225;242;637;351;263;182;235
06210260040;19004;AZZANELLO;Azzanello;85;5;1;0;136;48;8;1;51;9;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;350;91;100;193;96;87;67;60
06210260050;19005;BAGNOLO CREMASCO;Bagnolo Cremasco;468;34;10;13;1065;430;73;31;673;49;14;21;12;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2906;525;574;1599;634;767;421;660
06210260070;19007;BORDOLANO;Bordolano;55;2;1;3;130;49;20;1;48;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;316;61;61;200;67;108;70;45
06210260100;19010;CAMISANO;Camisano;99;12;2;3;289;179;33;6;125;9;7;2;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;770;116;125;507;149;262;145;109
06210260101;19011;CAMPAGNOLA CREMASCA;Campagnola Cremasca;82;7;0;0;152;78;16;0;77;8;0;4;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;427;89;97;246;84;118;69;73
06210260110;19012;CAPERGNANICA;Capergnanica;242;31;8;3;505;156;46;9;255;31;14;19;6;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1330;284;315;716;342;294;237;276
06210260120;19013;CAPPELLA CANTONE;Cappella Cantone;76;6;0;0;141;40;13;2;41;5;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;333;82;87;196;86;62;52;75
06210260140;19015;CAPRALBA;Capralba;247;29;4;0;478;206;55;6;341;23;10;18;4;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1428;280;303;745;352;356;228;330
06210260150;19016;CASALBUTTANO ED UNITI;Casalbuttano ed Uniti;539;39;5;10;618;251;110;29;369;45;10;41;9;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2081;593;638;1008;753;444;301;332
06210260160;19017;CASALE CREMASCO-VIDOLASCO;Casale Cremasco-Vidolasco;117;9;2;3;348;146;20;17;240;21;8;18;4;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;959;131;152;531;183;281;146;178
06210260170;19018;CASALETTO CEREDANO;Casaletto Ceredano;95;16;0;1;277;112;33;0;144;12;2;20;5;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;719;112;124;422;157;195;123;130
06210260180;19019;CASALETTO DI SOPRA;Casaletto di Sopra;38;4;0;1;164;54;10;2;35;1;1;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;315;43;44;230;34;117;71;59
06210260190;19020;CASALETTO VAPRIO;Casaletto Vaprio;161;27;3;2;291;136;38;3;222;27;3;10;7;0;0;0;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;941;193;220;468;219;233;106;221
06210260210;19022;CASALMORANO;Casalmorano;189;7;1;1;330;119;50;12;171;13;4;14;2;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;916;198;211;511;264;227;126;178
06210260230;19024;CASTEL GABBIANO;Castel Gabbiano;47;7;0;1;87;35;6;3;63;2;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;254;55;57;131;56;66;36;53
06210260240;19025;CASTELLEONE;Castelleone;1018;83;19;29;1791;705;266;79;1016;111;39;81;42;0;0;0;27;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5314;1149;1260;2841;1363;1246;784;982
06210260250;19026;CASTELVERDE;Castelverde;597;67;15;12;1127;396;124;22;757;70;15;79;19;0;0;0;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3312;691;761;1669;881;665;408;886
06210260260;19027;CASTELVISCONTI;Castelvisconti;20;1;0;0;64;53;7;3;23;0;1;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;176;21;21;127;34;80;28;34
06210260280;19029;CHIEVE;Chieve;188;16;11;2;513;194;53;7;282;16;4;22;3;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1314;217;233;767;248;357;220;308
06210260330;19034;CREDERA RUBBIANO;Credera Rubbiano;198;17;5;5;381;162;45;9;157;13;4;14;12;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1024;225;238;597;232;243;189;206
06210260340;19035;CREMA;Crema;4678;639;132;69;5229;2644;746;159;3654;584;157;199;194;0;0;0;74;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19173;5518;6102;8778;5937;4204;2354;3610
06210260350;19036;CREMONA;Cremona;8911;1362;211;155;9238;4922;1869;321;7655;1536;482;645;320;0;0;0;115;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37794;10639;12175;16350;12838;7923;3746;8755
06210260360;19037;CREMOSANO;Cremosano;160;30;3;3;327;142;48;12;264;13;2;13;9;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1028;196;209;529;200;245;157;251
06210260370;19038;CROTTA D'ADDA;Crotta d'Adda;64;2;1;3;113;69;18;2;60;2;0;5;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;343;70;72;202;-;-;-;-
06210260380;19039;CUMIGNANO SUL NAVIGLIO;Cumignano sul Naviglio;33;4;1;0;111;46;13;0;44;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;256;38;39;170;72;63;48;36
06210260400;19041;DOVERA;Dovera;317;21;5;4;853;387;98;12;453;25;7;21;9;0;0;0;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2222;347;372;1350;373;733;341;423
06210260420;19043;FIESCO;Fiesco;109;3;2;0;255;96;40;1;127;4;8;7;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;657;114;118;392;143;152;98;145
06210260430;19044;FORMIGARA;Formigara;125;4;2;0;212;119;17;3;94;5;7;3;4;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;597;131;136;351;160;169;77;118
06210260460;19047;GENIVOLTA;Genivolta;118;3;0;1;268;108;31;4;93;9;0;7;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;646;122;131;411;199;172;129;105
06210260480;19049;GOMBITO;Gombito;61;10;1;0;145;59;10;2;61;8;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;361;72;80;216;90;99;58;81
06210260500;19051;GRUMELLO CREMONESE ED UNITI;Grumello Cremonese ed Uniti;182;12;6;2;410;162;48;10;171;27;7;25;3;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1071;202;229;630;267;264;159;200
06210260530;19054;IZANO;Izano;211;12;1;4;461;195;50;8;260;15;11;12;10;0;0;0;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1261;228;243;714;275;294;219;263
06210260540;19055;MADIGNANO;Madignano;339;32;15;3;562;196;55;16;384;29;6;17;20;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1678;389;418;829;496;341;208;335
06210260570;19058;MONTE CREMASCO;Monte Cremasco;189;24;5;5;451;182;44;22;313;22;2;8;11;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1280;223;245;699;281;417;176;274
06210260580;19059;MONTODINE;Montodine;292;17;1;2;529;212;44;18;346;40;8;16;9;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1540;312;352;803;403;383;233;283
06210260590;19060;MOSCAZZANO;Moscazzano;106;15;1;3;162;58;24;4;58;7;2;5;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;451;125;132;248;112;133;83;96
06210260610;19062;OFFANENGO;Offanengo;603;51;14;23;1325;528;122;61;654;35;13;36;27;0;0;0;15;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3509;691;726;2036;738;964;621;644
06210260640;19065;PADERNO PONCHIELLI;Paderno Ponchielli;150;7;1;2;274;150;24;7;119;21;3;14;2;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;778;160;181;455;231;240;101;143
06210260650;19066;PALAZZO PIGNANO;Palazzo Pignano;326;45;3;1;826;340;70;10;521;42;9;32;7;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2238;375;417;1246;480;586;406;537
06210260660;19067;PANDINO;Pandino;883;98;12;15;1727;814;203;33;1071;78;31;32;20;0;0;0;17;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5039;1008;1086;2777;1077;1374;750;1071
06210260701;19072;PIANENGO;Pianengo;358;30;4;1;425;208;44;16;369;48;14;6;9;0;0;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1540;393;441;693;454;341;259;325
06210260710;19073;PIERANICA;Pieranica;100;5;0;1;266;113;22;3;114;9;3;17;3;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;662;106;115;404;131;175;138;131
06210260740;19076;PIZZIGHETTONE;Pizzighettone;703;53;4;8;1284;514;126;23;779;76;18;83;18;0;0;0;12;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3703;768;844;1947;1090;859;632;772
06210260760;19078;QUINTANO;Quintano;76;6;0;2;188;74;19;5;125;5;2;5;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;510;84;89;286;95;149;98;106
06210260770;19079;RICENGO;Ricengo;104;12;3;1;346;151;39;2;246;11;8;23;5;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;957;120;131;538;205;276;150;207
06210260780;19080;RIPALTA ARPINA;Ripalta Arpina;89;4;1;0;236;86;36;8;110;7;2;7;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;590;94;101;366;116;147;133;127
06210260790;19081;RIPALTA CREMASCA;Ripalta Cremasca;410;46;7;11;754;328;78;34;353;59;7;25;13;0;0;0;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2136;474;533;1194;504;568;362;394
06210260791;19082;RIPALTA GUERINA;Ripalta Guerina;54;9;0;1;135;65;13;3;56;6;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;347;64;70;216;78;99;57;58
06210260810;19084;RIVOLTA D'ADDA;Rivolta d'Adda;978;116;15;16;1499;695;156;51;903;90;23;46;41;0;0;0;16;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4654;1125;1215;2401;-;-;-;-
06210260830;19086;ROMANENGO;Romanengo;332;22;3;5;581;233;73;6;343;32;18;20;7;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1682;362;394;893;465;397;298;321
06210260840;19087;SALVIROLA;Salvirola;86;5;0;0;294;81;27;4;154;11;0;14;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;680;91;102;406;126;202;131;141
06210260850;19088;SAN BASSANO;San Bassano;229;13;12;4;443;152;48;10;184;15;5;19;5;0;0;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1150;258;273;653;289;270;187;204
06210260910;19094;SERGNANO;Sergnano;394;39;4;7;611;278;56;11;472;42;12;23;17;0;0;0;13;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1982;444;486;956;616;429;278;401
06210260920;19095;SESTO ED UNITI;Sesto ed Uniti;316;37;3;8;583;201;67;11;446;48;8;39;12;0;0;0;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1789;364;412;862;503;387;184;434
06210260940;19097;SONCINO;Soncino;814;109;12;10;1659;710;203;22;686;97;35;44;20;0;0;0;11;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4436;945;1042;2594;1153;1129;844;756
06210260950;19098;SORESINA;Soresina;1021;68;22;11;1535;604;188;31;776;117;22;60;27;0;0;0;16;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4508;1122;1239;2358;1585;1022;656;784
06210260970;19100;SPINADESCO;Spinadesco;129;18;2;2;327;134;32;5;191;26;7;42;8;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;929;151;177;498;238;210;133;228
06210260990;19102;SPINO D'ADDA;Spino d'Adda;840;76;6;11;1096;618;132;16;919;65;21;27;18;0;0;0;7;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3860;933;998;1862;-;-;-;-
06210261010;19104;TICENGO;Ticengo;52;2;0;0;115;59;13;3;40;3;2;10;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;54;57;190;72;114;49;33
06210261020;19105;TORLINO VIMERCATI;Torlino Vimercati;33;3;0;0;75;61;4;0;75;12;0;4;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;272;36;48;140;61;61;42;66
06210261060;19109;TRESCORE CREMASCO;Trescore Cremasco;217;32;0;6;533;251;57;8;338;20;11;15;6;0;0;0;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1514;255;275;849;297;452;342;295
06210261070;19110;TRIGOLO;Trigolo;227;16;3;4;306;156;27;8;136;26;6;17;6;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;940;250;276;497;294;206;144;149
06210261080;19111;VAIANO CREMASCO;Vaiano Cremasco;480;19;5;6;714;363;60;15;499;49;27;21;9;0;0;0;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2280;510;559;1152;661;508;341;423
06210261090;19112;VAILATE;Vailate;407;35;15;10;1003;320;92;12;487;55;13;33;8;0;0;0;18;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2509;467;522;1427;592;554;409;464
06220150040;17004;ALFIANELLO;Alfianello;264;13;1;2;612;168;62;18;261;14;12;17;2;0;0;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1454;280;294;860;328;316;272;306
06220150660;17071;FIESSE;Fiesse;295;9;2;2;353;131;36;10;286;13;2;12;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1157;308;321;530;444;194;192;233
06220150670;17073;GAMBARA;Gambara;652;29;6;12;990;284;120;31;480;76;2;31;26;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2743;699;775;1425;834;493;517;544
06220151000;17108;MILZANO;Milzano;156;7;1;3;365;153;43;11;138;17;4;25;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;929;167;184;572;180;277;171;177
06220151400;17149;PONTEVICO;Pontevico;677;64;7;9;1437;464;231;32;600;90;27;87;27;0;0;0;13;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3769;757;847;2164;1018;969;602;656
06220151430;17152;PRALBOINO;Pralboino;282;0;6;29;540;240;89;23;293;28;11;27;12;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1584;317;345;892;386;399;284;266
06220151500;17159;QUINZANO D'OGLIO;Quinzano d'Oglio;639;31;7;24;1489;514;158;26;503;57;50;63;11;0;0;0;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3581;701;758;2187;-;-;-;-
06220151510;17160;REMEDELLO;Remedello;279;27;1;4;690;233;74;18;347;38;9;19;11;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1760;311;349;1015;361;410;377;394
06220151670;17177;SENIGA;Seniga;110;9;1;4;339;105;58;11;125;3;3;19;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;792;124;127;513;171;200;156;155
06220151870;17196;VEROLAVECCHIA;Verolavecchia;372;47;6;2;912;288;104;14;317;33;114;48;19;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2281;427;460;1318;558;488;544;382
06220260060;19006;BONEMERSE;Bonemerse;188;16;4;4;285;142;55;6;187;26;5;17;5;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;942;212;238;488;261;214;88;227
