id,voti,voti_nona,voti_solosindpres,idComune,value,desc,PRO_COM,PRO_COM_T,COMUNE,COMUNE_U,n,idpartizione,nraggrup,nraggrupmacro,nome,nome_breve,nome2,nome_breve2,nome_cand,cognome_cand,data_nascita_cand,luogo_nascita_cand,immagine,blocco_ins
5,6738,0,0,69,69,FABRIANO,42017,042017,Fabriano,FABRIANO,2,0,7,5,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco,Acquaroli,25/09/1974,Macerata,5.png,N
6,19,0,0,6,6,CANTIANO,41008,041008,Cantiano,CANTIANO,4,0,5,6,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto,Mancini,,,6.png,N
4,24,0,0,6,6,CANTIANO,41008,041008,Cantiano,CANTIANO,5,0,6,4,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio,Pasquinelli,10/01/1981,Osimo,4.png,N
7,93,0,0,6,6,CANTIANO,41008,041008,Cantiano,CANTIANO,3,0,4,7,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario,Mercorelli,06/02/1973,Macerata,7.png,N
8,531,0,0,6,6,CANTIANO,41008,041008,Cantiano,CANTIANO,1,0,3,8,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio,Mangialardi,17/11/1964,Ancona,8.png,N
2,6,0,0,6,6,CANTIANO,41008,041008,Cantiano,CANTIANO,7,0,1,2,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola,Banzato,21/02/1964,Castellanza,2.png,N
5,460,0,0,6,6,CANTIANO,41008,041008,Cantiano,CANTIANO,2,0,7,5,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco,Acquaroli,25/09/1974,Macerata,5.png,N
3,3,0,0,6,6,CANTIANO,41008,041008,Cantiano,CANTIANO,6,0,2,3,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita,Iannetti,26/08/1953,Brittoli,3.png,N
2,64,0,0,70,70,FALCONARA MARITTIMA,42018,042018,Falconara Marittima,FALCONARA MARITTIMA,7,0,1,2,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola,Banzato,21/02/1964,Castellanza,2.png,N
3,52,0,0,70,70,FALCONARA MARITTIMA,42018,042018,Falconara Marittima,FALCONARA MARITTIMA,6,0,2,3,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita,Iannetti,26/08/1953,Brittoli,3.png,N
8,5396,0,0,70,70,FALCONARA MARITTIMA,42018,042018,Falconara Marittima,FALCONARA MARITTIMA,1,0,3,8,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio,Mangialardi,17/11/1964,Ancona,8.png,N
7,1004,0,0,70,70,FALCONARA MARITTIMA,42018,042018,Falconara Marittima,FALCONARA MARITTIMA,3,0,4,7,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario,Mercorelli,06/02/1973,Macerata,7.png,N
6,780,0,0,70,70,FALCONARA MARITTIMA,42018,042018,Falconara Marittima,FALCONARA MARITTIMA,4,0,5,6,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto,Mancini,,,6.png,N
4,203,0,0,70,70,FALCONARA MARITTIMA,42018,042018,Falconara Marittima,FALCONARA MARITTIMA,5,0,6,4,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio,Pasquinelli,10/01/1981,Osimo,4.png,N
5,5108,0,0,70,70,FALCONARA MARITTIMA,42018,042018,Falconara Marittima,FALCONARA MARITTIMA,2,0,7,5,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco,Acquaroli,25/09/1974,Macerata,5.png,N
2,26,0,0,71,71,FILOTTRANO,42019,042019,Filottrano,FILOTTRANO,7,0,1,2,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola,Banzato,21/02/1964,Castellanza,2.png,N
3,20,0,0,71,71,FILOTTRANO,42019,042019,Filottrano,FILOTTRANO,6,0,2,3,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita,Iannetti,26/08/1953,Brittoli,3.png,N
8,1413,0,0,71,71,FILOTTRANO,42019,042019,Filottrano,FILOTTRANO,1,0,3,8,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio,Mangialardi,17/11/1964,Ancona,8.png,N
7,280,0,0,71,71,FILOTTRANO,42019,042019,Filottrano,FILOTTRANO,3,0,4,7,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario,Mercorelli,06/02/1973,Macerata,7.png,N
6,94,0,0,71,71,FILOTTRANO,42019,042019,Filottrano,FILOTTRANO,4,0,5,6,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto,Mancini,,,6.png,N
4,56,0,0,71,71,FILOTTRANO,42019,042019,Filottrano,FILOTTRANO,5,0,6,4,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio,Pasquinelli,10/01/1981,Osimo,4.png,N
5,2507,0,0,71,71,FILOTTRANO,42019,042019,Filottrano,FILOTTRANO,2,0,7,5,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco,Acquaroli,25/09/1974,Macerata,5.png,N
2,9,0,0,72,72,GENGA,42020,042020,Genga,GENGA,7,0,1,2,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola,Banzato,21/02/1964,Castellanza,2.png,N
3,9,0,0,72,72,GENGA,42020,042020,Genga,GENGA,6,0,2,3,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita,Iannetti,26/08/1953,Brittoli,3.png,N
8,345,0,0,72,72,GENGA,42020,042020,Genga,GENGA,1,0,3,8,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio,Mangialardi,17/11/1964,Ancona,8.png,N
7,80,0,0,72,72,GENGA,42020,042020,Genga,GENGA,3,0,4,7,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario,Mercorelli,06/02/1973,Macerata,7.png,N
6,15,0,0,72,72,GENGA,42020,042020,Genga,GENGA,4,0,5,6,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto,Mancini,,,6.png,N
4,12,0,0,72,72,GENGA,42020,042020,Genga,GENGA,5,0,6,4,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio,Pasquinelli,10/01/1981,Osimo,4.png,N
5,467,0,0,72,72,GENGA,42020,042020,Genga,GENGA,2,0,7,5,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco,Acquaroli,25/09/1974,Macerata,5.png,N
2,131,0,0,73,73,JESI,42021,042021,Jesi,JESI,7,0,1,2,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola,Banzato,21/02/1964,Castellanza,2.png,N
3,95,0,0,73,73,JESI,42021,042021,Jesi,JESI,6,0,2,3,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita,Iannetti,26/08/1953,Brittoli,3.png,N
8,8897,0,0,73,73,JESI,42021,042021,Jesi,JESI,1,0,3,8,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio,Mangialardi,17/11/1964,Ancona,8.png,N
7,1634,0,0,73,73,JESI,42021,042021,Jesi,JESI,3,0,4,7,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario,Mercorelli,06/02/1973,Macerata,7.png,N
6,1011,0,0,73,73,JESI,42021,042021,Jesi,JESI,4,0,5,6,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto,Mancini,,,6.png,N
4,381,0,0,73,73,JESI,42021,042021,Jesi,JESI,5,0,6,4,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio,Pasquinelli,10/01/1981,Osimo,4.png,N
5,7158,0,0,73,73,JESI,42021,042021,Jesi,JESI,2,0,7,5,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco,Acquaroli,25/09/1974,Macerata,5.png,N
2,34,0,0,74,74,LORETO,42022,042022,Loreto,LORETO,7,0,1,2,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola,Banzato,21/02/1964,Castellanza,2.png,N
3,34,0,0,74,74,LORETO,42022,042022,Loreto,LORETO,6,0,2,3,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita,Iannetti,26/08/1953,Brittoli,3.png,N
8,1883,0,0,74,74,LORETO,42022,042022,Loreto,LORETO,1,0,3,8,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio,Mangialardi,17/11/1964,Ancona,8.png,N
7,576,0,0,74,74,LORETO,42022,042022,Loreto,LORETO,3,0,4,7,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario,Mercorelli,06/02/1973,Macerata,7.png,N
6,115,0,0,74,74,LORETO,42022,042022,Loreto,LORETO,4,0,5,6,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto,Mancini,,,6.png,N
4,93,0,0,74,74,LORETO,42022,042022,Loreto,LORETO,5,0,6,4,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio,Pasquinelli,10/01/1981,Osimo,4.png,N
5,3982,0,0,74,74,LORETO,42022,042022,Loreto,LORETO,2,0,7,5,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco,Acquaroli,25/09/1974,Macerata,5.png,N
2,15,0,0,75,75,MAIOLATI SPONTINI,42023,042023,Maiolati Spontini,MAIOLATI SPONTINI,7,0,1,2,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola,Banzato,21/02/1964,Castellanza,2.png,N
3,13,0,0,75,75,MAIOLATI SPONTINI,42023,042023,Maiolati Spontini,MAIOLATI SPONTINI,6,0,2,3,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita,Iannetti,26/08/1953,Brittoli,3.png,N
8,1272,0,0,75,75,MAIOLATI SPONTINI,42023,042023,Maiolati Spontini,MAIOLATI SPONTINI,1,0,3,8,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio,Mangialardi,17/11/1964,Ancona,8.png,N
7,304,0,0,75,75,MAIOLATI SPONTINI,42023,042023,Maiolati Spontini,MAIOLATI SPONTINI,3,0,4,7,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario,Mercorelli,06/02/1973,Macerata,7.png,N
6,98,0,0,75,75,MAIOLATI SPONTINI,42023,042023,Maiolati Spontini,MAIOLATI SPONTINI,4,0,5,6,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto,Mancini,,,6.png,N
4,41,0,0,75,75,MAIOLATI SPONTINI,42023,042023,Maiolati Spontini,MAIOLATI SPONTINI,5,0,6,4,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio,Pasquinelli,10/01/1981,Osimo,4.png,N
5,1313,0,0,75,75,MAIOLATI SPONTINI,42023,042023,Maiolati Spontini,MAIOLATI SPONTINI,2,0,7,5,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco,Acquaroli,25/09/1974,Macerata,5.png,N
2,8,0,0,76,76,MERGO,42024,042024,Mergo,MERGO,7,0,1,2,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola,Banzato,21/02/1964,Castellanza,2.png,N
3,2,0,0,76,76,MERGO,42024,042024,Mergo,MERGO,6,0,2,3,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita,Iannetti,26/08/1953,Brittoli,3.png,N
8,198,0,0,76,76,MERGO,42024,042024,Mergo,MERGO,1,0,3,8,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio,Mangialardi,17/11/1964,Ancona,8.png,N
7,28,0,0,76,76,MERGO,42024,042024,Mergo,MERGO,3,0,4,7,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario,Mercorelli,06/02/1973,Macerata,7.png,N
6,11,0,0,76,76,MERGO,42024,042024,Mergo,MERGO,4,0,5,6,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto,Mancini,,,6.png,N
4,9,0,0,76,76,MERGO,42024,042024,Mergo,MERGO,5,0,6,4,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio,Pasquinelli,10/01/1981,Osimo,4.png,N
5,287,0,0,76,76,MERGO,42024,042024,Mergo,MERGO,2,0,7,5,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco,Acquaroli,25/09/1974,Macerata,5.png,N
2,4,0,0,77,77,MONSANO,42025,042025,Monsano,MONSANO,7,0,1,2,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola,Banzato,21/02/1964,Castellanza,2.png,N
3,8,0,0,77,77,MONSANO,42025,042025,Monsano,MONSANO,6,0,2,3,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita,Iannetti,26/08/1953,Brittoli,3.png,N
8,772,0,0,77,77,MONSANO,42025,042025,Monsano,MONSANO,1,0,3,8,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio,Mangialardi,17/11/1964,Ancona,8.png,N
7,175,0,0,77,77,MONSANO,42025,042025,Monsano,MONSANO,3,0,4,7,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario,Mercorelli,06/02/1973,Macerata,7.png,N
6,125,0,0,77,77,MONSANO,42025,042025,Monsano,MONSANO,4,0,5,6,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto,Mancini,,,6.png,N
4,37,0,0,77,77,MONSANO,42025,042025,Monsano,MONSANO,5,0,6,4,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio,Pasquinelli,10/01/1981,Osimo,4.png,N
5,675,0,0,77,77,MONSANO,42025,042025,Monsano,MONSANO,2,0,7,5,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco,Acquaroli,25/09/1974,Macerata,5.png,N
2,3,0,0,78,78,MONTECAROTTO,42026,042026,Montecarotto,MONTECAROTTO,7,0,1,2,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola,Banzato,21/02/1964,Castellanza,2.png,N
3,13,0,0,78,78,MONTECAROTTO,42026,042026,Montecarotto,MONTECAROTTO,6,0,2,3,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita,Iannetti,26/08/1953,Brittoli,3.png,N
8,540,0,0,78,78,MONTECAROTTO,42026,042026,Montecarotto,MONTECAROTTO,1,0,3,8,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio,Mangialardi,17/11/1964,Ancona,8.png,N
7,89,0,0,78,78,MONTECAROTTO,42026,042026,Montecarotto,MONTECAROTTO,3,0,4,7,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario,Mercorelli,06/02/1973,Macerata,7.png,N
6,17,0,0,78,78,MONTECAROTTO,42026,042026,Montecarotto,MONTECAROTTO,4,0,5,6,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto,Mancini,,,6.png,N
4,17,0,0,78,78,MONTECAROTTO,42026,042026,Montecarotto,MONTECAROTTO,5,0,6,4,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio,Pasquinelli,10/01/1981,Osimo,4.png,N
5,296,0,0,78,78,MONTECAROTTO,42026,042026,Montecarotto,MONTECAROTTO,2,0,7,5,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco,Acquaroli,25/09/1974,Macerata,5.png,N
2,24,0,0,79,79,MONTEMARCIANO,42027,042027,Montemarciano,MONTEMARCIANO,7,0,1,2,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola,Banzato,21/02/1964,Castellanza,2.png,N
3,43,0,0,79,79,MONTEMARCIANO,42027,042027,Montemarciano,MONTEMARCIANO,6,0,2,3,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita,Iannetti,26/08/1953,Brittoli,3.png,N
8,2271,0,0,79,79,MONTEMARCIANO,42027,042027,Montemarciano,MONTEMARCIANO,1,0,3,8,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio,Mangialardi,17/11/1964,Ancona,8.png,N
7,411,0,0,79,79,MONTEMARCIANO,42027,042027,Montemarciano,MONTEMARCIANO,3,0,4,7,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario,Mercorelli,06/02/1973,Macerata,7.png,N
6,131,0,0,79,79,MONTEMARCIANO,42027,042027,Montemarciano,MONTEMARCIANO,4,0,5,6,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto,Mancini,,,6.png,N
4,57,0,0,79,79,MONTEMARCIANO,42027,042027,Montemarciano,MONTEMARCIANO,5,0,6,4,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio,Pasquinelli,10/01/1981,Osimo,4.png,N
5,1885,0,0,79,79,MONTEMARCIANO,42027,042027,Montemarciano,MONTEMARCIANO,2,0,7,5,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco,Acquaroli,25/09/1974,Macerata,5.png,N
6,3,0,0,7,7,CARPEGNA,41009,041009,Carpegna,CARPEGNA,4,0,5,6,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto,Mancini,,,6.png,N
4,15,0,0,7,7,CARPEGNA,41009,041009,Carpegna,CARPEGNA,5,0,6,4,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio,Pasquinelli,10/01/1981,Osimo,4.png,N
7,46,0,0,7,7,CARPEGNA,41009,041009,Carpegna,CARPEGNA,3,0,4,7,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario,Mercorelli,06/02/1973,Macerata,7.png,N
8,341,0,0,7,7,CARPEGNA,41009,041009,Carpegna,CARPEGNA,1,0,3,8,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio,Mangialardi,17/11/1964,Ancona,8.png,N
2,4,0,0,7,7,CARPEGNA,41009,041009,Carpegna,CARPEGNA,7,0,1,2,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola,Banzato,21/02/1964,Castellanza,2.png,N
5,475,0,0,7,7,CARPEGNA,41009,041009,Carpegna,CARPEGNA,2,0,7,5,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco,Acquaroli,25/09/1974,Macerata,5.png,N
3,5,0,0,7,7,CARPEGNA,41009,041009,Carpegna,CARPEGNA,6,0,2,3,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita,Iannetti,26/08/1953,Brittoli,3.png,N
2,9,0,0,80,80,MONTE ROBERTO,42029,042029,Monte Roberto,MONTE ROBERTO,7,0,1,2,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola,Banzato,21/02/1964,Castellanza,2.png,N
3,10,0,0,80,80,MONTE ROBERTO,42029,042029,Monte Roberto,MONTE ROBERTO,6,0,2,3,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita,Iannetti,26/08/1953,Brittoli,3.png,N
8,662,0,0,80,80,MONTE ROBERTO,42029,042029,Monte Roberto,MONTE ROBERTO,1,0,3,8,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio,Mangialardi,17/11/1964,Ancona,8.png,N
7,139,0,0,80,80,MONTE ROBERTO,42029,042029,Monte Roberto,MONTE ROBERTO,3,0,4,7,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario,Mercorelli,06/02/1973,Macerata,7.png,N
6,48,0,0,80,80,MONTE ROBERTO,42029,042029,Monte Roberto,MONTE ROBERTO,4,0,5,6,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto,Mancini,,,6.png,N
4,26,0,0,80,80,MONTE ROBERTO,42029,042029,Monte Roberto,MONTE ROBERTO,5,0,6,4,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio,Pasquinelli,10/01/1981,Osimo,4.png,N
5,638,0,0,80,80,MONTE ROBERTO,42029,042029,Monte Roberto,MONTE ROBERTO,2,0,7,5,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco,Acquaroli,25/09/1974,Macerata,5.png,N
2,21,0,0,81,81,MONTE SAN VITO,42030,042030,Monte San Vito,MONTE SAN VITO,7,0,1,2,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola,Banzato,21/02/1964,Castellanza,2.png,N
3,20,0,0,81,81,MONTE SAN VITO,42030,042030,Monte San Vito,MONTE SAN VITO,6,0,2,3,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita,Iannetti,26/08/1953,Brittoli,3.png,N
8,1714,0,0,81,81,MONTE SAN VITO,42030,042030,Monte San Vito,MONTE SAN VITO,1,0,3,8,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio,Mangialardi,17/11/1964,Ancona,8.png,N
7,335,0,0,81,81,MONTE SAN VITO,42030,042030,Monte San Vito,MONTE SAN VITO,3,0,4,7,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario,Mercorelli,06/02/1973,Macerata,7.png,N
6,164,0,0,81,81,MONTE SAN VITO,42030,042030,Monte San Vito,MONTE SAN VITO,4,0,5,6,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto,Mancini,,,6.png,N
4,46,0,0,81,81,MONTE SAN VITO,42030,042030,Monte San Vito,MONTE SAN VITO,5,0,6,4,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio,Pasquinelli,10/01/1981,Osimo,4.png,N
5,1272,0,0,81,81,MONTE SAN VITO,42030,042030,Monte San Vito,MONTE SAN VITO,2,0,7,5,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco,Acquaroli,25/09/1974,Macerata,5.png,N
2,7,0,0,82,82,MORRO D'ALBA,42031,042031,Morro d'Alba,MORRO D'ALBA,7,0,1,2,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola,Banzato,21/02/1964,Castellanza,2.png,N
3,4,0,0,82,82,MORRO D'ALBA,42031,042031,Morro d'Alba,MORRO D'ALBA,6,0,2,3,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita,Iannetti,26/08/1953,Brittoli,3.png,N
8,371,0,0,82,82,MORRO D'ALBA,42031,042031,Morro d'Alba,MORRO D'ALBA,1,0,3,8,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio,Mangialardi,17/11/1964,Ancona,8.png,N
7,66,0,0,82,82,MORRO D'ALBA,42031,042031,Morro d'Alba,MORRO D'ALBA,3,0,4,7,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario,Mercorelli,06/02/1973,Macerata,7.png,N
6,26,0,0,82,82,MORRO D'ALBA,42031,042031,Morro d'Alba,MORRO D'ALBA,4,0,5,6,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto,Mancini,,,6.png,N
4,20,0,0,82,82,MORRO D'ALBA,42031,042031,Morro d'Alba,MORRO D'ALBA,5,0,6,4,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio,Pasquinelli,10/01/1981,Osimo,4.png,N
5,363,0,0,82,82,MORRO D'ALBA,42031,042031,Morro d'Alba,MORRO D'ALBA,2,0,7,5,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco,Acquaroli,25/09/1974,Macerata,5.png,N
2,15,0,0,83,83,NUMANA,42032,042032,Numana,NUMANA,7,0,1,2,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola,Banzato,21/02/1964,Castellanza,2.png,N
3,18,0,0,83,83,NUMANA,42032,042032,Numana,NUMANA,6,0,2,3,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita,Iannetti,26/08/1953,Brittoli,3.png,N
